db_name,nome_tabella,nome_campi,tipo_campi,numero_campi,note,progetto,nome_tabella_completo
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,map_desc_conto,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,map_nota,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,map_sist_fat,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,map_sistema_nome,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,map_tipologia,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_tcr,vw_tcr_fcf_mapping_voci_contabili_gas,data_snapshot,string,26,NULL,RFCF1,edl_tcr.vw_tcr_fcf_mapping_voci_contabili_gas
edl_wap,ot_wap_calendario_fatturazione_mensile_all_ver,codice_run,string,43,NULL,RFCF1,edl_wap.ot_wap_calendario_fatturazione_mensile_all_ver
edl_wap,ot_wap_calendario_fatturazione_mensile_all_ver,data_calcolo,string,43,NULL,RFCF1,edl_wap.ot_wap_calendario_fatturazione_mensile_all_ver
edl_ods,vw_dg_l1_distributori,tipo_distributore_power,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,id_distributore_rif,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,distr_id,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,edl_last_modify,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_componente,id_componente,string,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,codice_componente,string,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,codice_societa,int,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,cod_sistema_provenienza,int,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,progressivo_caricamento,"decimal(20,0)",11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,componente,string,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,data_inizio_validita,timestamp,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,data_fine_validita,timestamp,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,flag_ultimo_record_valido,int,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,dg_last_modify,timestamp,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_componente,dg_last_user,string,11,NULL,RFCF1,edl_ods.vw_dg_l1_componente
edl_ods,vw_dg_l1_conto_cliente,deposito_cauzionale_a_zero,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,flag_bonifico,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,stato_conto,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,descrizione,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,fax,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,macrotipo_tipologia,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_cliente_numerico,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,frequenza_fatturazione_neta,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,cod_conto_cliente_numerico,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,tipo_conto,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_cliente,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_indirizzo_primario,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_contratto,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,titolo,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_conto_cliente,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,canale_inoltro,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,sistema_billing_atterraggio,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,sistema_fatturazione,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,blocco_fatturazione,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,data_attivazione,timestamp,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,conto_di_origine,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,frequenza_fatturazione,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,giorni_dilazione,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,domm_soggetto_mora,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,domm_stato_invio,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,codice_trattativa,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,ulteriori_dati_anagrafici,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,ulteriori_dati_destinatario,string,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_ods,vw_dg_l1_conto_cliente,data_creazione,timestamp,48,NULL,RFCF1,edl_ods.vw_dg_l1_conto_cliente
edl_neta,vw_neta_fcf_fornitura,commodity,string,38,NULL,RFCF1,edl_neta.vw_neta_fcf_fornitura
edl_neta,vw_neta_fcf_fornitura,tipo_mercato,string,38,NULL,RFCF1,edl_neta.vw_neta_fcf_fornitura
edl_neta,vw_neta_fcf_fornitura,data_snapshot,string,38,NULL,RFCF1,edl_neta.vw_neta_fcf_fornitura
edl_neta,vw_neta_fcf_gruppi_fatturazione,cod_gruppo_fatt,string,3,NULL,RFCF1,edl_neta.vw_neta_fcf_gruppi_fatturazione
edl_neta,vw_neta_fcf_gruppi_fatturazione,descrizione_gruppo,string,3,NULL,RFCF1,edl_neta.vw_neta_fcf_gruppi_fatturazione
edl_neta,vw_neta_fcf_gruppi_fatturazione,data_snapshot,string,3,NULL,RFCF1,edl_neta.vw_neta_fcf_gruppi_fatturazione
edl_neta,vw_neta_fcf_rep_assi_valori,asse,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,valore,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,descrizione,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,data_fin,timestamp,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,data_ver_fin,timestamp,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,flag_ann,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_assi_valori,data_snapshot,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_assi_valori
edl_neta,vw_neta_fcf_rep_classi_int,forn_fornitura_cod,bigint,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,spwkf_descrizione,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,opt_opzione_tariffaria_cod,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,ropt_raggr_opztar_id,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,clu_classe_fornitura_cod,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,vof_voce_fatturabile_cod,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_classi_int,data_snapshot,string,7,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_classi_int
edl_neta,vw_neta_fcf_rep_clu,tclu_tipo_classe_fornitura_cod,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,clu_classe_fornitura_cod,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,clu_descrizione,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,is_default,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_1,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_1,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_2,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_2,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_3,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_3,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_4,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_4,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_5,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_5,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_6,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_6,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tog_7,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,asse_7,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,num_nid_clu,double,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tclu_classi_personalizzate,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tclu_classe_generale,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,tclu_mod_utilizzo,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_clu,data_snapshot,string,23,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_clu
edl_neta,vw_neta_fcf_rep_cotp_prz_clu,quota_parte,string,18,NULL,RFCF1,edl_neta.vw_neta_fcf_rep_cotp_prz_clu
edl_ods,vw_dg_l1_causale,data_fine_validita,timestamp,11,NULL,RFCF1,edl_ods.vw_dg_l1_causale
edl_ods,vw_dg_l1_causale,flag_ultimo_record_valido,int,11,NULL,RFCF1,edl_ods.vw_dg_l1_causale
edl_ods,vw_dg_l1_causale,dg_last_modify,timestamp,11,NULL,RFCF1,edl_ods.vw_dg_l1_causale
edl_ods,vw_dg_l1_causale,dg_last_user,string,11,NULL,RFCF1,edl_ods.vw_dg_l1_causale
edl_ods,vw_dg_l1_distributori,id_distributore,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,codice_societa,int,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,data_inizio_validita,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,data_fine_validita,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,codice_distributore,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,nome_distributore,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,cod_sistema_provenienza,int,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,progressivo_caricamento,"decimal(20,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,inizio_periodo_validita_rec,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,fine_periodo_validita_record,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,id_utente_ultimo_agg,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,data_ultimo_aggiornamento,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,codice_tipo_commodity,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,codice_societa_distributore,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,taxid,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,id_indirizzo,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,network,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,contatto_telefonico,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,outagephone,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,energymgtcode,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,distributorname,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,flag_ultimo_record_valido,int,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,dg_last_modify,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,dg_last_user,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,id_stato,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,causale,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,toponomastica,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,civico,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,cap,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,id_comune,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,indirizzo,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,acquisito_da,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,nato_dalla_scissione_di,"decimal(19,0)",44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,note,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,frazione,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,indirizzo_delibera_40_04,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,indirizzo_pec,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,data_creazione,timestamp,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,utente_creazione,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_ods,vw_dg_l1_distributori,tipo_contatto_telefonico,string,44,NULL,RFCF1,edl_ods.vw_dg_l1_distributori
edl_int,br_tcr_variabilixe_table,variablevalue,"decimal(20,8)",8,NULL,RFCF1,edl_int.br_tcr_variabilixe_table
edl_int,br_tcr_variabilixe_table,commodity,string,8,NULL,RFCF1,edl_int.br_tcr_variabilixe_table
edl_int,vw_xe_tcr_tcr_forniture_lr,primarykey,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,cod_pratica_crm,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,commodity,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,data_decorrenza,timestamp,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,data_cessazione,timestamp,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,cod_cliente,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,piva_cliente,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,cod_stato_pratica,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codcontracttype,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,utilizzo,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codauthoritycategory,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,classe_appartenenza,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,ccatype,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,classificazione_64_09,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,consumo_annuo,"decimal(24,6)",59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_pod_pdr,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,potenza_contrattuale,"decimal(24,6)",59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,id_offerta,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,tipo_regime,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,settore_merceologico,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,attivita_merceologica,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,tipo_utilizzo_composto,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_ateco_2007,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_ateco_2007_numerico,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,capacita_giornaliera,"decimal(24,6)",59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,mercato_provenienza,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,energia_verde,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,data_firma,timestamp,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,valore_tensione,int,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_tensione,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,tensione,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,classe_misuratore,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_istat_alfanumerico,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,id_prodotto_crm,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_campagna,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,cod_consorzio,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,flg_diretto,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,modalita_operativa,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,mercato,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,macrosegmento,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,segmento,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_int,vw_xe_tcr_tcr_forniture_lr,codice_conto_cliente,string,59,NULL,RFCF1,edl_int.vw_xe_tcr_tcr_forniture_lr
edl_ods,vw_dg_l1_record_prezzi,data_fine_validita,timestamp,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,flag_ultimo_record_valido,int,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,dg_last_modify,timestamp,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,dg_last_user,string,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,idleg,string,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,scopo,string,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,flag_energia_verde,string,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_prezzi,idofferta,string,32,NULL,CRV,edl_ods.vw_dg_l1_record_prezzi
edl_ods,vw_dg_l1_record_contratto_nm,idcontrattorcr,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,commodity,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,tipoofferta,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,prodottomdc,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,idofferta,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,piva,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,decorrenza,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,durata,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,filename,string,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,data_inizio_validita,timestamp,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,data_fine_validita,timestamp,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,flag_ultimo_record_valido,int,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
edl_ods,vw_dg_l1_record_contratto_nm,dg_last_modify,timestamp,15,NULL,CRV,edl_ods.vw_dg_l1_record_contratto_nm
